,FMID,MarketName,Facebook,Twitter,Youtube,Website,has_social_media,city,State,street,County,x,y,Credit,WIC,WICcash,SFMNP,Organic,Flowers,Vegetables,Meat,Nursery,Wine,Coffee,Fruits,PetFood,WildHarvested,updateTime,Location,AddressNumber,PlaceName,StateName,StreetName,StreetNamePreDirectional,StreetNamePostDirectional,ZipCode,StreetNamePrefix,StreetNameSuffix,USPSBox,OccupancySuite
6247,1008892,REC Mobile Farmers Market  Webster Square Towers,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,http://www.recworcester.org/#!markets/c1m3b,True,Worcester,Massachusetts,1050 main street,Worcester,-71.831354,42.2457,1,1,0,1,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/13/2016 12:29:00 PM,,1050,,,main,,,,,street,,
6248,1008888,REC Mobile Farmers Market  WRTA Transit Hub,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,http://www.recworcester.org/#!markets/c1m3b,True,Worcester,Massachusetts,60 foster st,Worcester,-71.7963682,42.2608786,1,1,0,1,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/13/2016 12:44:20 PM,,60,,,foster,,,,,st,,
6249,1008889,REC Mobile Farmers Market  YWCA of Central MA,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,http://www.recworcester.org/#!markets/c1m3b,True,Worcester,Massachusetts,1 salem square,Worcester,-71.8002647,42.260919,1,1,0,1,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/13/2016 12:40:48 PM,,1,,,salem,,,,,square,,
6250,1008887,REC Mobile Market  Colony Retirement Homes,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,http://www.recworcester.org/#!markets/c1m3b,True,Worcester,Massachusetts,485 grove street,Worcester,-71.8109548,42.2889588,1,1,0,1,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/13/2016 12:49:31 PM,,485,,,grove,,,,,street,,
6251,1012537,REC University Park Farm Stand,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,,http://www.recworcester.org/#!markets/c1m3b,True,Worcester,Massachusetts,965 main street,Worcester,-71.821553,42.247532,1,1,0,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/13/2016 2:10:08 PM,,965,,,main,,,,,street,,
6252,1007235,Red Barn Market,,,,,False,Belpre,Ohio,2100 washington blvd,Washington,-81.6036,39.2779,0,0,0,0,,,,,,,,,,,2009,,2100,,,washington,,,,,blvd,,
6253,1005966,RED BAY FARMERS MARKET,,,,,False,RED BAY,Alabama,652 2nd street,Franklin,-88.14364716,34.43952218,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3/14/2014 1:48:15 PM,Local government building grounds,652,,,2nd,,,,,street,,
6254,1003231,Red Bluff Saturday Farmers Market,,,,,False,Red Bluff,California,100 main street,Tehama,-122.23,40.1721,0,0,0,0,,,,,,,,,,,2009,,100,,,main,,,,,street,,
6255,1003230,Red Bluff Wednesday Farmers Market,,,,,False,Red Bluff,California,600 block of washington street,Tehama,-122.235,40.1764,0,0,0,0,,,,,,,,,,,2009,,600,,,block of washington,,,,,street,,
6256,1012731,Red Hills Online Market,https://www.facebook.com/Red-Hills-Small-Farm-Alliance-216932908492459/?fref=ts,,,http://www.rhomarket.com/,True,Tallahassee,Florida,1940 monroe north st,Leon,-84.287205,30.464775,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7/25/2016 2:50:09 PM,,1940,,,monroe,north,,,,st,,
6257,1005108,Red Hook Farmers Market,,,,http://www.added-value.org,True,Brooklyn,New York,580 columbia st,Kings,-74.009,40.672,0,1,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6/14/2011 1:10:21 PM,Local government building grounds,580,,,columbia,,,,,st,,
6258,1008462,Red Jacket Orchards,https://www.facebook.com/redjacketorchards,https://twitter.com/Redjacketny,,http://www.redjacketorchards.com,True,Geneva,New York,957 route 5 20,Seneca,-77.020653,42.857681,1,1,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4/1/2014 11:26:14 AM,Private business parking lot,957,,,,,,,route 5,,,20
6259,1012304,Red Lodge Farmers Market,https://www.facebook.com/redlodgefarmersmarket/?fref=ts,,,http://redlodgefarmersmarket.org,True,Red Lodge,Montana,,Carbon,-109.248157,45.190151,1,0,1,0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7/7/2016 11:42:29 AM,,,,,,,,,,,,
6260,1003383,Red Mill Green Market,www.facebook.com/RedMillGreenMarket,,,,True,Virginia Beach,Virginia,2181 upton drive,Virginia Beach,-76.007506,36.756654,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6/10/2013 1:35:15 PM,Private business parking lot,2181,,,upton,,,,,drive,,
6261,1001766,Red Oak Farmers Market,,,,,False,Red Oak,Iowa,307 reed east street,Montgomery,-95.228162,41.009147,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6/10/2013 3:49:22 PM,Local government building grounds,307,,,reed,east,,,,street,,
6262,1007176,Red River Farmers Market,,,,,False,Wichita Falls,Texas,101 hatton east road,Wichita,-98.4944,33.8677,0,0,0,0,,,,,,,,,,,2009,,101,,,hatton,east,,,,road,,
6263,1005557,Red Rock Plaza Farmers Market,https://www.facebook/glasgowfarmersmarket,,,,True,Glasgow,Montana,1 so 2nd ave street,Valley,-106.632543,48.192535,0,1,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6/12/2013 12:44:31 PM,Other,1,,,so 2nd,,,,ave,street,,
6264,1003611,Red Stick Farmers Market   Tuesday Seasonal,https://www.facebook.com/breada,,,http://www.breada.org,True,Baton Rouge,Louisiana,7711 goodwood boulevard,East Baton Rouge,-91.107259,30.443976,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/27/2016 1:20:53 PM,,7711,,,goodwood,,,,,boulevard,,
6265,1003609,Red Stick Farmers Market  Saturday Downtown Year Round,https://www.facebook.com/breada,,,http://www.breada.org,True,Baton Rouge,Louisiana,501 main street,East Baton Rouge,-91.185794,30.452022,1,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6/27/2016 1:50:58 PM,,501,,,main,,,,,street,,
6266,1003610,Red Stick Farmers Market  Thursday Year Round,https://www.facebook.com/breada,,,http://www.breada.org,True,Baton Rouge,Louisiana,6400 perkins road,East Baton Rouge,-91.121582,30.399743,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6/27/2016 1:24:57 PM,,6400,,,perkins,,,,,road,,
6267,1009710,Red Stick Mobile Farmers Market  Thursday Seasonal,https://www.facebook.com/breada,,,http://www.breada.org,True,Baton Rouge,Louisiana,7717 howell boulevard,East Baton Rouge,-91.155456,30.515238,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/27/2016 1:43:54 PM,,7717,,,howell,,,,,boulevard,,
6268,1009709,Red Stick Mobile Farmers Market  Wednesday North Baton Rouge,https://www.facebook.com/breada,,,http://www.breada.org,True,Baton Rouge,Louisiana,1400 foster north drive,East Baton Rouge,-91.1392,30.461494,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/27/2016 1:28:50 PM,,1400,,,foster,north,,,,drive,,
6269,1009297,Red Willow Farmers Market,,,,http://www.redwillowcooperative.com/,True,Taos Pueblo,New Mexico,885 star road,,-105.544,36.4386,1,0,0,0,,,,,,,,,,,2013,,885,,,star,,,,,road,,
6270,1008065,Red Wing Area Farmers Market Association,,,,http://www.redwingfarmersmarket.org,True,Red Wing,Minnesota,420 levee street,Goodhue,-92.5376014,44.5665247,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4/4/2014 12:20:03 PM,Other,420,,,levee,,,,,street,,
6271,1001922,Red Wing Farmers Market,,,,http://www.redwingfarmersmarket.org,True,Red Wing,Minnesota,420 levee street,Goodhue,-92.537601,44.566525,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6/10/2013 12:32:10 PM,Other,420,,,levee,,,,,street,,
6272,1002007,Redding Thursday Farmers Market,,,,,False,Redding,California,,Shasta,-122.391,40.5821,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
6273,1006644,Redford Township Market at the Marquee,,,,http://www.redfordtwp.com,True,Redford,Michigan,15145 beech daly road,Wayne,-83.297825,42.398251,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5/11/2012 11:17:54 AM,Local government building grounds,15145,,,beech daly,,,,,road,,
6274,1004751,Redlands Farmers Market,,,,http://www.cityofredlands.org/Market%20Night,True,Redlands,California,100 redlands east boulevard,San Bernardino,-117.1814349,34.057234,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5/13/2014 10:37:09 AM,Other,100,,,redlands,east,,,,boulevard,,
6275,1004750,Redlands Farmers Market,,,,http://www.cityofredlands.org/redlandsmarketnight,True,Redlands,California,200 state east street,San Bernardino,-117.1803062,34.0564007,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3/24/2015 11:13:24 AM,,200,,,state,east,,,,street,,
6276,1006815,Redmond Farmers Market,,,,,False,Redmond,Oregon,437 9th southwest street,Deschutes,-121.182,44.3526,0,0,0,0,,,,,,,,,,,2009,,437,,,9th,southwest,,,,street,,
6277,1005000,Redondo Beach Certified Farmers Market,,,,http://www.redondo.org/depts/recreation/facilities/farmers_market.asp,True,Redondo Beach,California,309 esplanade,Los Angeles,-118.389509,33.836486,1,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3/27/2015 3:34:24 PM,,309,,,esplanade,,,,,,,
6278,1000362,Redway Farmers Market,,,,,False,Redway,California,,Humboldt,-124.044,40.3543,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
6279,1000791,Redwood City Kiwanis Farmers Market,Redwood City Kiwanis Farmers Market,,,http://www.rwcfm.org,True,Redwood City,California,500 arguello street,San Mateo,-122.232387,37.486692,1,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6/27/2016 2:19:51 PM,,500,,,arguello,,,,,street,,
6280,1009434,Redwood Empire Farmers Markets,,,,http://www.redwoodempirefarmersmarkets.com/,True,Santa Rosa,California,1351 maple avenue,,-122.701,38.4338,1,0,0,0,,,,,,,,,,,2013,,1351,,,maple,,,,,avenue,,
6281,1003401,Redwood Valley CFM,,,,http://www.mcfarm.org,True,Redwood Valley,California,8920 east rd,Mendocino,-123.207,39.2704,0,0,0,0,,,,,,,,,,,Apr 17 2010 11:25 AM,,8920,,,east,,,,,rd,,
6282,1004741,Reedley Farmers Market,,,,http://www.reedleydowntown.com,True,Reedley,California,10th streets,Fresno,-119.452,36.5974,0,0,0,0,,,,,,,,,,,2009,,,,,10th,,,,,streets,,
6283,1000712,Reedsburg Area Medical Center Farmers Markets,,,,http://www.ramchealth.com,True,Reedsburg,Wisconsin,2000 dewey north avenue,Sauk,-89.993406,43.549612,1,0,0,0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3/20/2015 2:47:19 PM,,2000,,,dewey,north,,,,avenue,,
6284,1007578,Rehoboth,,,,,False,Rehoboth,Massachusetts,53 bay state rd,Bristol,-71.2423,41.8476,0,0,0,0,,,,,,,,,,,2011,,53,,,bay state,,,,,rd,,
6285,1002237,Rehoboth Beach Farmers Market,https://www.facebook.com/pages/Rehoboth-Beach-Farmers-Market/55751518195?ref=ts&fref=ts,https://twitter.com/rbfarmersmarket,,http://www.rbfarmersmarket.com,True,Rehoboth Beach,Delaware,grove park,Sussex,-75.092,38.7158,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3/20/2015 8:00:22 AM,,,,,grove,,,,,park,,
6286,1009338,Reisterstown Farmers Market,,,,http://www.localharvest.org/reisterstown-farmers-market-M59115,True,Reisterstown,Maryland,360 main street,,-76.8276,39.4603,1,0,0,0,,,,,,,,,,,2013,,360,,,main,,,,,street,,
6287,1005925,Remington Farmers Market,,,,http://www.remingtonindiana.com,True,Remington,Indiana,36 ohio south st,Jasper,-87.1514,40.76,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6/1/2011 3:17:46 PM,Closed-off public street,36,,,ohio,south,,,,st,,
6288,1007720,Remington Farmers Market,,,,http://www.fauquiercounty.gov/government/departments/agdev/,True,Fauquier,Virginia,,Fauquier County,-77.6621,38.8099,0,0,0,0,,,,,,,,,,,2011,,,,,,,,,,,,
6289,1002149,Rendezvous Region Langdon Farmers Market,,,,,False,Langdon,North Dakota,10 and 3rd avenue street,Cavalier,-98.3686,48.7616,0,0,0,0,,,,,,,,,,,May 24 2010 2:41 PM,,10,,,and 3rd,,,,avenue,street,,
6290,1007003,Renningers Farmers Market,,,,,False,Kutztown,Pennsylvania,740 noble st,Berks,-75.7685,40.5041,0,0,0,0,,,,,,,,,,,2009,,740,,,noble,,,,,st,,
6291,1007069,Renningers Farmers Market and Auction,,,,,False,Schuylkill Haven,Pennsylvania,443 61 s route,,-76.1423,40.6449,0,0,0,0,,,,,,,,,,,2009,,443,,,61,,s,,route,,,
6292,1007346,Reno County Farmers Market,,,,http://www.renocountyfarmersmarket.org,True,Hutchinson,Kansas,115 2nd west ave,Reno,-97.9339,38.0545,1,0,0,1,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5/25/2012 8:07:26 AM,Local government building grounds,115,,,2nd,west,,,,ave,,
6293,1004430,Reno Somersett Farmers Market,,,,http://www.nevadagrown.com,True,Reno,Nevada,7650 town square way,Washoe,-119.913,39.5322,0,0,0,0,,,,,,,,,,,2009,,7650,,,town square,,,,,way,,
6294,1003429,Rensselaer County Farmers Market,,,,,False,North Greenbush,New York,williams rd,Rensselaer,-73.6772,42.6719,0,0,0,0,,,,,,,,,,,2009,,,,,williams,,,,,rd,,
6295,1009020,Rensselaer Farmers Market,https://www.facebook.com/pages/Rensselaer-Farmers-Market/120400308005878,,,,True,Rensselaer,Indiana,110 harrison west st,Jasper,-87.1501069,40.9356403,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3/15/2014 1:04:54 AM,Local government building grounds,110,,,harrison,west,,,,st,,
6296,1012653,Renton Farmers Market,https://www.facebook.com/RentonFarmersMarket/,https://twitter.com/RentonFarmersM,,http://rentonfarmersmarket.com,True,Renton,Washington,233 burnett south ave,King,-122.2084872,47.4802495,1,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7/15/2016 1:22:25 PM,,233,,,burnett,,south,,,ave,,
6297,1000425,Renys Farmers Market,,,,,False,Belfast,Maine,routes 1,Waldo,-69.0064,44.4259,0,0,0,0,,,,,,,,,,,2009,,,,,routes 1,,,,,,,
6298,1001814,Republic Farmers Market,,,,,False,Ozark,Missouri,in republic mo main st,Christian,-93.206,37.0209,0,0,0,0,,,,,,,,,,,2009,,,in republic,mo,main,,,,,st,,
6299,1012601,Reston Farmers Market,,,,http://www.fairfaxcounty.gov/parks/farmersmarkets/restonmkt.htm,True,Reston,Virginia,11401 shore north drive,Fairfax,-77.3570028,38.9586307,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/14/2016 3:20:51 PM,,11401,,,shore,north,,,,drive,,
6300,1012064,Revere Farmers Market,https://www.facebook.com/reverefarmersmarket/,,,,True,Revere,Massachusetts,249 broadway,Suffolk,-71.013631,42.407274,1,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6/28/2016 12:01:39 PM,,249,,,broadway,,,,,,,
6301,1002843,Rexburg Farmers Market,https://www.facebook.com/pages/Rexburg-Farmers-Market/203743249656097,https://twitter.com/rexburgmarket,,http://www.rexburgfarmersmarket.org,True,Rexburg,Idaho,main 1st e,Madison,-111.780689,43.826583,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/25/2013 1:24:51 PM,Local government building grounds,,,,main,,,,,,,1st e
6302,1010117,Reynoldsburg Farmers Market,,,,http://www.ci.reynoldsburg.oh.us,True,Reynoldsburg,Ohio,1520 davidson drive,Franklin,-82.8046203,39.9519741,1,0,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/7/2016 9:23:18 AM,,1520,,,davidson,,,,,drive,,
6303,1007081,Reynoldsville Farmers Market,,,,,False,Reynoldsville,Pennsylvania,460 main east street 4,Jefferson,-78.8882,41.096,0,0,0,0,,,,,,,,,,,2009,,460,,,main,east,,,,street,,4
6304,1000604,Rhinebeck Farmers Market,https://www.facebook.com/RhinebeckFarmersMarket?ref=ts,https://twitter.com/rhinebeckmkt,,http://www.rhinebeckfarmersmarket.com,True,Rhinebeck,New York,80 market east st,Dutchess,-73.908961,41.92677,1,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9/21/2016 3:23:26 PM,,80,,,market,east,,,,st,,
6305,1000605,Rhinebeck Farmers Market,https://www.facebook.com/RhinebeckFarmersMarket?ref=hl,https://twitter.com/rhinebeckmkt,https://www.youtube.com/watch?v=3hL6h3Nhft4,http://www.rhinebeckfarmersmarket.com,True,Rhinebeck,New York,61 market east st,Dutchess,-73.91021,41.92738,1,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9/21/2016 3:22:51 PM,,61,,,market,east,,,,st,,
6306,1012258,Rhode Island Row Farmers Market,https://www.facebook.com/rhodeislandavefarmersmarket/,,,http://www.community-foodworks.org/rhode-island-row-ne,True,"Washington, DC",District of Columbia,2300 washington ne pl,District of Columbia,-76.993783,38.92131,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7/5/2016 5:24:28 PM,,2300,,,washington,,ne,,,pl,,
6307,1000427,Rice Lake Farmers Market,,,,,False,Rice Lake,Wisconsin,main north street,Barron,-91.7334,45.5013,0,0,0,0,,,,,,,,,,,2009,,,,,main,north,,,,street,,
6308,1000732,Rice University Farmers Market,,,,http://www.farmersmarket.rice.edu,True,Houston,Texas,2100 university boulevard,Harris,-95.410252,29.714855,1,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5/7/2012 4:16:46 PM,Educational institution,2100,,,university,,,,,boulevard,,
6309,1003884,Riceville Tailgate Market,,,,,False,Riceville,North Carolina,,Buncombe,-82.4725,35.6309,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
6310,1009996,Richardson Farmers Market,https://www.facebook.com/fourseasonsmarkets,https://twitter.com/4seasonsm,,http://www.fourseasonsmarkets.com,True,Richardson,Texas,677 campbell west rd,Dallas,-96.743055,32.977263,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4/22/2014 12:40:04 PM,Private business parking lot,677,,,campbell,west,,,,rd,,
6311,1012524,Richfield Farmers Market,https://www.facebook.com/RichfieldFarmersMarket,https://twitter.com/RichfieldFarmkt,,http://www.richfieldfarmersmarket.org,True,Richfield,Minnesota,6335 portland s ave,Hennepin,-93.2660508,44.8883807,1,1,1,1,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7/13/2016 11:41:07 AM,,6335,,,portland,,s,,,ave,,
6312,1010436,Richfield Farmers Market in Veterans Park,on website,,,http://farmersmarket@cityofrichfield.org,True,Richfield,Minnesota,6400 portland ave,Hennepin,-93.267766,44.88711,1,1,0,1,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6/27/2016 3:00:30 PM,,6400,,,portland,,,,,ave,,
6313,1007336,Richfield Springs Area Farmers Market,Richfield Springs Farmers Market,,,,True,Richfield Springs,New York,main street church street,Otsego,-74.984285,42.853408,1,1,0,1,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4/1/2015 12:57:21 PM,,,,,main street church,,,,,street,,
6314,1006367,Richford Farmers Market,,,,,False,Richford,Vermont,21 grocery main street,Franklin,-72.672031,44.996328,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4/5/2014 5:15:48 PM,Private business parking lot,21,grocery,,main,,,,,street,,
6315,1003425,Richland Area Farmers Market  Court House,https://www.facebook.com/pages/RICHLAND-AREA-FARMERS-MARKET/10150099096045319,,,http://www.richlandareafarmersmarket.org,True,Richland Center,Wisconsin,181 seminary west street,Richland,-90.385608,43.33453,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4/9/2015 5:35:36 PM,,181,,,seminary,west,,,,street,,
6316,1010020,Richland Area Farmers Market  S Main St,https://www.facebook.com/pages/RICHLAND-AREA-FARMERS-MARKET/10150099096045319,,,http://www. richlandareafarmersmarket.org,True,Richland Center,Wisconsin,391 main south st,Richland,-90.3866921,43.3329407,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4/24/2014 3:13:04 PM,"Faith-based institution (e.g., church, mosque, synagogue, temple)",391,,,main,south,,,,st,,
6317,1000575,Richland County,,,,,False,Columbia,South Carolina,2440 atlas road,,-80.9743,33.942,0,0,0,0,,,,,,,,,,,2009,,2440,,,atlas,,,,,road,,
6318,1008114,Richland County Farmers Market,,,,https://www.msuextension.org/Richland/,True,Sidney,Montana,2 nw ave,Richland,-104.1580184,47.7166728,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/27/2016 1:05:57 PM,,2,,,,,nw,,,ave,,
6319,1001114,Richland County Farmers Market,,,,,False,Olney,Illinois,squirrel dr,Richland,-88.2291,38.6952,0,0,0,0,,,,,,,,,,,2009,,,,,squirrel,,,,,dr,,
6320,1004500,Richland Farmers Market,,,,,False,Richland,Iowa,,Keokuk,-91.8856,41.1782,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
6321,1006310,Richland Farmers Market,https://www.facebook.com/groups/330724707721/,,,http://www.richlandfarmersmarket.weebly.com,True,Richland,Michigan,9550 m-89 east,Kalamazoo,-85.444267,42.375539,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3/19/2015 1:56:33 PM,,9550,,,m-89,east,,,,,,
6322,1001126,Richlands Farmers Market,,,,,False,Richlands,Virginia,,Tazewell,-81.7976,37.0947,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
6323,1006450,Richmond Certified Farmers Market,,,,,False,Richmond,California,24 barrett ave,Contra Costa,-122.346713,37.937305,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3/15/2014 10:44:43 PM,Private business parking lot,24,,,barrett,,,,,ave,,
6324,1000760,Richmond Farmers Market,https://www.facebook.com/pages/Richmond-Farmers-Market/392790887449921,,,http://www.richmondfarmersmarketvt.org,True,Richmond,Vermont,,Chittenden,-72.997219,44.401726,1,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8/5/2015 9:15:17 AM,,,,,,,,,,,,
6325,1011883,Richmond Farmers Market  Summer Season MayOctober,https://www.facebook.com/RichmondINFarmersMarket,,,http://www.richmondindiana.gov/Our_Government/Departments/Parks_and_Recreation/Programs_and_Services/Farmers_Market.htm,True,Richmond,Indiana,,Wayne,-84.888951,39.826959,1,0,1,1,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4/19/2016 10:27:13 AM,,,,,,,,,,,,
6326,1002608,Richmond Farmers Market,https://www.facebook.com/pages/Richmond-Farmers-Market/359196275156,,,http://www.richmondrifarmersmarket.com,True,Richmond,Rhode Island,5 richmond townhouse road,Washington,-71.66026,41.49949,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4/24/2014 2:48:55 PM,Local government building grounds,5,,,richmond townhouse,,,,,road,,
6327,1011354,Richmond Main St Farmers Market,https://www.facebook.com/RichmondMainStMarket,,,http://www.pcfma.org,True,Richmond,California,nevin ave,Contra Costa,-122.3571356,37.9368235,1,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7/14/2015 11:41:19 AM,,,,,nevin,,,,,ave,,
6328,1006918,Richmond VAMC Farmers Market,,,,,False,Richmond,Virginia,1201 broad rock blvd,Richmond City,-77.4666,37.4969,0,0,0,0,,,,,,,,,,,May 30 2010 7:17 PM,,1201,,,broad rock,,,,,blvd,,
6329,1005116,Ridge Ferry Park Farmers Market,,,,http://www.rfpra.com/spec-farmers.htm,True,Rome,Georgia,393 riverside pkwy,Floyd,-85.17165,34.268744,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5/12/2014 2:25:47 PM,Local government building grounds,393,,,riverside,,,,,pkwy,,
6330,1007782,RIDGEFIELD FARMERS MARKET,,,,http://www.ridgefieldfarmersmarket.org,True,Ridgefield,Connecticut,88 danbury road,Fairfield,-73.4936,41.292,0,0,0,0,,,,,,,,,,,2009,,88,,,danbury,,,,,road,,
6331,1000134,Ridgeville Park District Farmers Market,,,,http://www.ridgeville.org,True,Evanston,Illinois,908 seward st,Cook,-87.685197,42.028009,1,0,0,0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4/3/2014 12:01:44 PM,Local government building grounds,908,,,seward,,,,,st,,
6332,1009510,Ridgeway Farmers Market,,,,http://www.farmersmarketridgway.com/,True,Ridgeway,Pennsylvania,,,-77.194525,41.203322,1,0,0,0,,,,,,,,,,,2013,,,,,,,,,,,,
6333,1008917,Ridgewood YM,https://www.facebook.com/QueensGreenmarkets,,,http://www.grownyc.org,True,Queens,New York,myrtle ave,Queens,-73.906193,40.70011,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7/24/2013 1:27:34 PM,Local government building grounds,,,,myrtle,,,,,ave,,
6334,1007784,Ridgmar Farmers Market Inc I,,,,http://www.ridgmarfm.com,True,Fort Worth,Texas,900 183 highway,Tarrant,-97.0659,32.8372,0,0,0,0,,,,,,,,,,,2009,,900,,,183,,,,highway,,,
6335,1007783,Ridgmar Farmers Market Inc II,,,,http://www.ridgmarfm.com,True,Fort Worth,Texas,7601 199 jacksboro highway,Tarrant,-97.4583,32.8208,0,0,0,0,,,,,,,,,,,2009,,7601,,,199,,,,jacksboro highway,,,
6336,1002707,Ridgway Farmers Market,,,,,False,Ridgway,Colorado,,,-107.749,38.1518,0,0,0,0,,,,,,,,,,,2011,,,,,,,,,,,,
